ts,open,high,low,close,volume
1770564300000,2117.7,2118.0,2096.05,2101.55,78400.475
1770564600000,2101.56,2109.18,2100.81,2107.06,22154.215
1770564900000,2107.05,2111.94,2103.64,2110.65,17195.257
1770565200000,2110.65,2115.97,2109.33,2111.27,13187.625
1770565500000,2111.28,2112.0,2103.81,2104.46,10658.63
1770565800000,2104.49,2110.0,2103.09,2108.04,8078.036
1770566100000,2108.04,2110.95,2106.0,2107.47,8622.435
1770566400000,2107.48,2114.0,2104.55,2113.51,13890.546
1770566700000,2113.52,2113.86,2107.31,2108.76,8262.366
1770567000000,2108.76,2113.0,2105.6,2106.02,10028.063
1770567300000,2106.03,2112.0,2106.03,2111.19,8883.663
1770567600000,2111.18,2115.13,2110.0,2110.31,10391.517
1770567900000,2110.31,2113.94,2110.31,2112.0,4267.905
1770568200000,2112.0,2114.86,2109.65,2111.16,6475.895
1770568500000,2111.16,2112.35,2103.36,2103.41,12423.47
1770568800000,2103.41,2103.59,2093.0,2095.3,35210.709
1770569100000,2095.3,2096.91,2080.53,2081.59,47410.283
1770569400000,2081.59,2089.0,2071.39,2077.38,57066.716
1770569700000,2077.36,2082.5,2076.35,2080.07,22687.121
1770570000000,2080.05,2092.0,2079.12,2088.87,29286.52
1770570300000,2088.86,2092.83,2088.0,2091.91,19029.799
1770570600000,2091.9,2093.83,2087.82,2088.75,13708.748
1770570900000,2088.74,2099.32,2088.06,2093.06,14667.549
1770571200000,2093.06,2094.73,2081.34,2083.92,13999.15
1770571500000,2083.91,2087.58,2082.77,2084.98,10678.816
1770571800000,2084.97,2090.7,2084.83,2090.19,6828.75
1770572100000,2090.19,2092.91,2088.93,2090.86,7735.758
1770572400000,2090.85,2094.15,2089.6,2092.93,6648.672
1770572700000,2092.94,2093.1,2089.37,2090.59,3169.781
1770573000000,2090.59,2094.55,2085.95,2088.14,7610.35
1770573300000,2088.15,2091.72,2087.91,2091.18,2581.011
1770573600000,2091.19,2097.92,2089.76,2095.8,8434.01
1770573900000,2095.81,2097.13,2093.41,2095.4,6369.227
1770574200000,2095.4,2097.0,2093.38,2093.83,5018.895
1770574500000,2093.84,2098.23,2090.4,2094.89,8933.179
1770574800000,2094.89,2096.63,2092.3,2094.48,4497.998
1770575100000,2094.48,2098.58,2093.35,2097.25,6040.586
1770575400000,2097.26,2119.0,2097.25,2114.87,64252.707
1770575700000,2114.87,2123.22,2111.36,2113.64,24899.881
1770576000000,2113.61,2116.65,2111.56,2114.04,6933.057
1770576300000,2114.04,2118.47,2111.22,2111.65,9027.156
1770576600000,2111.64,2112.23,2106.7,2108.94,8357.061
1770576900000,2108.95,2113.31,2108.07,2108.26,6685.16
1770577200000,2108.25,2112.99,2108.07,2108.27,5945.423
1770577500000,2108.28,2111.49,2108.27,2110.31,3351.488
1770577800000,2110.31,2115.32,2106.58,2108.39,7459.129
1770578100000,2108.39,2115.19,2108.39,2111.26,5347.844
1770578400000,2111.45,2115.42,2110.73,2112.15,3769.867
1770578700000,2112.16,2113.87,2111.01,2111.71,2057.311
1770579000000,2111.72,2115.0,2111.0,2111.86,3141.276
1770579300000,2111.85,2118.0,2111.47,2116.42,4244.68
1770579600000,2116.42,2118.96,2115.61,2118.54,3219.245
1770579900000,2118.54,2120.47,2115.87,2118.43,5679.379
1770580200000,2118.43,2129.39,2118.3,2126.25,24108.05
1770580500000,2126.25,2127.69,2124.27,2125.97,4821.497
1770580800000,2125.98,2126.34,2113.02,2115.5,14286.775
1770581100000,2115.49,2119.19,2113.75,2116.19,5379.341
1770581400000,2116.2,2118.16,2115.56,2116.39,3802.775
1770581700000,2116.39,2121.24,2115.02,2120.64,5252.706
1770582000000,2120.65,2121.0,2117.06,2117.25,2004.433
1770582300000,2117.25,2117.26,2110.07,2113.05,6508.437
1770582600000,2113.05,2115.5,2111.37,2115.12,2646.526
1770582900000,2115.12,2116.79,2114.0,2114.01,1651.458
1770583200000,2114.0,2116.01,2111.0,2111.0,3123.995
1770583500000,2111.01,2114.65,2103.27,2104.91,12863.926
1770583800000,2104.91,2108.18,2100.67,2101.44,8060.948
1770584100000,2101.44,2103.8,2099.01,2103.65,6496.142
1770584400000,2103.65,2108.05,2101.01,2105.62,6072.867
1770584700000,2105.62,2107.39,2104.49,2106.46,2569.461
1770585000000,2106.46,2111.94,2104.95,2109.86,8093.952
1770585300000,2109.86,2112.69,2108.92,2111.86,4661.879
1770585600000,2111.85,2114.3,2108.57,2112.55,5518.509
1770585900000,2112.56,2113.29,2107.5,2107.71,3036.238
1770586200000,2107.71,2110.11,2100.89,2102.46,5542.699
1770586500000,2102.46,2102.46,2090.74,2093.81,20070.674
1770586800000,2093.81,2097.48,2093.34,2094.54,5186.703
1770587100000,2094.54,2100.56,2094.53,2096.61,5077.95
1770587400000,2096.61,2096.61,2088.58,2092.39,8932.153
1770587700000,2092.4,2097.49,2092.0,2092.89,4408.709
1770588000000,2092.9,2097.8,2092.9,2097.58,6928.149
1770588300000,2097.59,2099.33,2096.16,2096.83,3824.693
1770588600000,2096.83,2101.41,2096.82,2100.45,6363.331
1770588900000,2100.46,2106.26,2098.75,2103.0,8595.873
1770589200000,2103.0,2105.57,2099.54,2103.96,5407.397
1770589500000,2103.96,2104.04,2097.93,2099.42,3288.662
1770589800000,2099.43,2099.86,2095.23,2097.85,3255.771
1770590100000,2097.85,2099.76,2092.67,2095.68,3748.914
1770590400000,2095.68,2104.32,2094.39,2098.19,2527.888
1770590700000,2098.19,2104.67,2098.18,2102.01,2919.525
1770591000000,2102.01,2103.71,2098.06,2100.47,3984.655
1770591300000,2100.46,2112.52,2099.65,2107.61,8304.535
1770591600000,2107.61,2124.27,2106.66,2121.8,18255.871
1770591900000,2121.81,2151.45,2119.95,2134.35,92748.43
1770592200000,2134.34,2134.5,2112.43,2118.06,34600.98
1770592500000,2118.06,2122.64,2108.28,2112.1,21747.815
1770592800000,2112.1,2116.0,2080.62,2081.65,57768.188
1770593100000,2081.66,2096.25,2081.13,2091.14,29295.552
1770593400000,2091.14,2095.98,2083.43,2084.4,24368.955
1770593700000,2084.4,2091.42,2070.0,2080.99,47131.76
1770594000000,2081.0,2094.96,2078.48,2091.96,42616.81
1770594300000,2091.96,2098.0,2090.0,2097.59,15929.273
1770594600000,2097.6,2107.19,2094.18,2095.63,21471.738
1770594900000,2095.63,2095.82,2086.7,2088.97,15196.841
1770595200000,2088.97,2096.84,2087.0,2091.75,17292.022
1770595500000,2091.74,2096.0,2086.08,2091.13,10481.016
1770595800000,2091.12,2093.18,2086.16,2093.05,12051.936
1770596100000,2093.05,2094.7,2081.66,2089.93,14030.113
1770596400000,2089.93,2094.7,2089.59,2093.82,7357.813
1770596700000,2093.82,2096.5,2079.18,2081.65,27320.613
1770597000000,2081.65,2087.37,2075.89,2086.33,11974.454
1770597300000,2086.32,2087.02,2081.37,2083.89,9718.506
1770597600000,2083.9,2084.61,2076.23,2081.12,18269.755
1770597900000,2081.12,2084.75,2075.3,2084.45,8912.1
1770598200000,2084.45,2087.56,2080.26,2080.96,8201.227
1770598500000,2080.96,2085.71,2080.0,2083.44,6093.968
1770598800000,2083.43,2089.9,2081.09,2084.71,12084.921
1770599100000,2084.71,2084.71,2076.06,2081.39,16412.119
1770599400000,2081.4,2083.11,2078.26,2081.0,6585.514
1770599700000,2081.0,2088.0,2077.0,2087.95,9575.004
1770600000000,2087.95,2099.8,2087.25,2098.68,17342.076
1770600300000,2098.68,2100.7,2090.35,2091.04,12784.704
1770600600000,2091.05,2092.16,2086.36,2086.81,15135.564
1770600900000,2086.82,2087.22,2075.0,2076.9,26751.208
1770601200000,2076.89,2077.58,2056.12,2064.2,76387.338
1770601500000,2064.2,2068.43,2053.59,2054.85,35057.57
1770601800000,2054.86,2074.0,2054.34,2069.99,48037.742
1770602100000,2069.99,2072.17,2066.5,2070.13,9956.54
1770602400000,2070.13,2071.05,2064.81,2070.33,10196.432
1770602700000,2070.32,2075.93,2065.28,2071.39,15249.004
1770603000000,2071.4,2074.57,2068.7,2069.19,12117.144
1770603300000,2069.19,2072.92,2067.01,2070.89,6454.359
1770603600000,2070.9,2075.36,2070.28,2072.23,6369.128
1770603900000,2072.23,2074.14,2069.48,2071.86,4469.427
1770604200000,2071.85,2077.18,2071.43,2072.76,7499.193
1770604500000,2072.75,2081.21,2072.74,2080.2,8382.229
1770604800000,2080.2,2095.0,2079.01,2089.76,41864.282
1770605100000,2089.76,2091.07,2085.58,2088.0,10166.468
1770605400000,2088.0,2088.0,2081.76,2082.09,7003.738
1770605700000,2082.08,2084.04,2079.07,2080.8,7026.74
1770606000000,2080.8,2086.14,2080.55,2084.0,6364.844
1770606300000,2084.0,2087.81,2082.0,2083.75,7687.928
1770606600000,2083.76,2085.0,2081.68,2082.89,3785.031
1770606900000,2082.9,2089.74,2082.79,2085.62,8385.66
1770607200000,2085.63,2087.5,2081.0,2082.05,7228.907
1770607500000,2082.05,2086.0,2082.05,2085.99,4636.327
1770607800000,2086.0,2094.93,2085.85,2093.01,12951.816
1770608100000,2093.0,2094.55,2088.75,2093.25,10438.247
1770608400000,2093.25,2099.0,2089.98,2092.75,17968.578
1770608700000,2092.75,2095.31,2090.0,2094.18,8142.244
1770609000000,2094.19,2099.18,2090.2,2098.92,12799.908
1770609300000,2098.92,2102.57,2095.12,2099.14,15866.743
1770609600000,2099.15,2101.0,2095.04,2095.04,11115.725
1770609900000,2095.05,2096.26,2093.02,2093.07,10824.593
1770610200000,2093.07,2093.7,2089.08,2089.87,7458.036
1770610500000,2089.87,2095.87,2088.09,2095.24,6459.895
1770610800000,2095.25,2097.66,2093.41,2095.28,5075.546
1770611100000,2095.28,2096.8,2094.66,2095.56,4511.708
1770611400000,2095.55,2095.9,2090.5,2091.01,4291.257
1770611700000,2091.0,2092.0,2085.3,2086.7,11026.352
