ts,open,high,low,close,volume
1746727500000,159.01,159.59,158.92,159.51,69391.43
1746727800000,159.52,159.79,159.43,159.45,63708.61
1746728100000,159.45,159.94,159.36,159.92,41281.36
1746728400000,159.91,160.11,159.86,159.96,24415.35
1746728700000,159.95,160.1,159.87,160.06,60893.84
1746729000000,160.06,160.31,160.0,160.04,39355.19
1746729300000,160.04,160.35,160.01,160.33,24705.83
1746729600000,160.32,160.35,159.88,160.02,36203.71
1746729900000,160.01,160.2,159.87,160.19,25065.51
1746730200000,160.19,160.19,159.75,159.92,13696.45
1746730500000,159.91,160.04,159.67,159.88,22446.14
1746730800000,159.88,160.09,159.74,160.02,12272.12
1746731100000,160.02,160.07,159.8,159.96,11445.81
1746731400000,159.95,160.24,159.8,159.84,33057.12
1746731700000,159.84,160.01,159.69,159.99,14359.56
1746732000000,160.0,160.72,159.9,160.09,43137.25
1746732300000,160.09,160.29,159.9,160.08,8956.35
1746732600000,160.08,160.24,159.94,159.96,20397.47
1746732900000,159.95,160.04,159.63,159.88,60424.41
1746733200000,159.88,159.98,159.77,159.87,8730.91
1746733500000,159.87,160.13,159.67,160.05,20560.33
1746733800000,160.05,160.38,159.8,160.23,63884.02
1746734100000,160.23,160.47,159.82,160.47,74242.44
1746734400000,160.48,160.9,160.42,160.73,75163.21
1746734700000,160.73,161.37,160.71,160.92,59829.92
1746735000000,160.92,160.92,159.94,159.95,29299.38
1746735300000,159.95,160.35,159.71,160.26,18360.62
1746735600000,160.26,160.36,160.12,160.34,33578.22
1746735900000,160.33,160.8,160.33,160.73,15028.76
1746736200000,160.73,161.14,160.4,160.94,57490.34
1746736500000,160.94,161.89,160.55,161.71,71301.75
1746736800000,161.71,162.25,161.47,161.63,75957.24
1746737100000,161.63,162.11,161.36,162.01,23737.89
1746737400000,162.02,162.9,162.0,162.48,76670.11
1746737700000,162.48,163.48,162.17,162.79,82737.59
1746738000000,162.79,162.88,161.47,161.66,52853.19
1746738300000,161.66,161.67,160.86,161.29,67134.0
1746738600000,161.29,161.95,161.26,161.89,21192.97
1746738900000,161.89,163.32,161.7,162.51,76308.01
1746739200000,162.51,163.98,162.46,162.89,106112.6
1746739500000,162.89,163.15,161.67,161.87,64615.4
1746739800000,161.87,162.4,161.56,161.7,36861.38
1746740100000,161.7,161.81,161.0,161.08,40088.07
1746740400000,161.08,161.56,160.37,160.82,94094.08
1746740700000,160.82,161.52,160.76,160.78,20694.08
1746741000000,160.78,160.92,160.12,160.2,57938.29
1746741300000,160.19,160.98,160.19,160.93,30710.33
1746741600000,160.94,161.09,160.47,160.82,39388.38
1746741900000,160.81,161.33,160.54,160.59,34990.8
1746742200000,160.59,160.95,160.31,160.68,40867.16
1746742500000,160.69,161.46,160.6,161.03,60228.83
1746742800000,161.04,161.2,160.94,161.13,22221.4
1746743100000,161.13,161.26,160.94,161.17,16037.92
1746743400000,161.18,161.2,160.67,160.8,17677.07
1746743700000,160.79,161.16,160.76,161.04,11297.27
1746744000000,161.04,161.59,160.95,161.59,18600.1
1746744300000,161.59,161.62,161.13,161.18,14009.11
1746744600000,161.18,161.27,160.91,161.26,16468.84
1746744900000,161.27,161.4,161.18,161.4,10680.6
1746745200000,161.4,161.49,161.04,161.09,11219.73
1746745500000,161.09,161.67,161.04,161.66,44477.64
1746745800000,161.67,162.17,161.67,162.08,41511.49
1746746100000,162.08,162.97,162.0,162.72,53174.61
1746746400000,162.72,163.02,162.56,162.67,28699.54
1746746700000,162.67,162.85,162.42,162.63,30721.88
1746747000000,162.63,162.95,162.5,162.8,24465.85
1746747300000,162.81,163.46,162.81,163.21,75576.98
1746747600000,163.21,163.71,163.19,163.65,42196.43
1746747900000,163.64,163.95,163.19,163.35,53531.66
1746748200000,163.35,163.53,163.17,163.41,18790.33
1746748500000,163.41,164.56,163.41,164.42,59625.86
1746748800000,164.42,164.42,163.35,163.88,94062.14
1746749100000,163.87,163.88,163.33,163.65,42353.4
1746749400000,163.66,163.77,163.22,163.58,26631.54
1746749700000,163.58,164.13,163.37,164.03,29846.64
1746750000000,164.03,164.28,163.3,163.4,25134.53
1746750300000,163.4,163.4,162.92,162.93,36486.93
1746750600000,162.93,163.16,162.42,162.47,66054.21
1746750900000,162.46,162.91,162.31,162.76,52469.62
1746751200000,162.76,162.86,162.48,162.75,20342.11
1746751500000,162.75,162.88,162.5,162.68,17919.3
1746751800000,162.69,163.05,162.45,162.66,31323.21
1746752100000,162.66,162.78,162.34,162.35,22446.7
1746752400000,162.34,162.4,162.05,162.11,52205.68
1746752700000,162.1,162.78,162.05,162.56,27763.46
1746753000000,162.56,163.0,162.44,162.94,14332.88
1746753300000,162.95,163.62,162.87,163.13,64268.94
1746753600000,163.12,163.13,162.24,162.39,36114.98
1746753900000,162.39,162.73,162.16,162.63,23544.54
1746754200000,162.62,162.83,162.28,162.5,18499.9
1746754500000,162.5,163.0,162.28,162.45,26951.92
1746754800000,162.45,162.97,162.42,162.92,19183.89
1746755100000,162.91,163.12,162.66,163.12,15847.58
1746755400000,163.13,163.36,163.0,163.3,35308.38
1746755700000,163.29,163.64,163.25,163.53,41720.19
1746756000000,163.52,163.57,162.92,163.29,21818.7
1746756300000,163.29,163.48,163.14,163.33,15239.59
1746756600000,163.32,163.47,162.96,163.06,19669.62
1746756900000,163.07,163.46,162.95,163.0,17546.86
1746757200000,163.01,163.04,162.4,162.43,40081.16
1746757500000,162.43,162.61,162.36,162.37,17239.89
1746757800000,162.37,162.59,162.18,162.45,22142.33
1746758100000,162.45,162.67,162.3,162.56,20727.44
1746758400000,162.56,162.69,162.46,162.59,20553.21
1746758700000,162.59,162.99,162.54,162.78,9521.3
1746759000000,162.78,163.05,162.39,162.58,21791.94
1746759300000,162.59,162.69,162.2,162.5,17892.66
1746759600000,162.49,162.57,162.04,162.16,25629.0
1746759900000,162.15,162.97,162.11,162.9,28898.78
1746760200000,162.91,163.28,162.91,162.99,59498.87
1746760500000,163.0,163.32,162.7,162.75,18925.92
1746760800000,162.76,163.24,162.72,163.06,15966.17
1746761100000,163.06,163.06,162.7,162.74,17177.38
1746761400000,162.75,162.77,162.33,162.35,19418.38
1746761700000,162.34,162.43,162.05,162.17,28374.96
1746762000000,162.18,162.2,161.74,161.81,43368.04
1746762300000,161.81,162.14,161.69,162.0,21956.07
1746762600000,162.01,162.18,161.75,161.75,18073.12
1746762900000,161.75,161.81,161.3,161.35,69393.03
1746763200000,161.35,161.46,161.12,161.38,44600.46
1746763500000,161.37,161.73,161.24,161.7,32512.33
1746763800000,161.69,161.95,161.47,161.87,19896.68
1746764100000,161.86,161.99,161.5,161.66,22184.31
1746764400000,161.66,161.75,161.33,161.39,30568.7
1746764700000,161.39,161.61,161.39,161.46,9803.27
1746765000000,161.46,161.52,161.15,161.45,12903.64
1746765300000,161.44,161.54,161.06,161.48,24865.42
1746765600000,161.49,161.75,161.45,161.75,18176.17
1746765900000,161.75,161.95,161.62,161.86,16572.15
1746766200000,161.87,161.94,161.63,161.81,29946.55
1746766500000,161.8,161.87,161.61,161.83,11285.8
1746766800000,161.83,162.11,161.68,162.06,21856.89
1746767100000,162.06,162.41,162.0,162.34,19481.16
1746767400000,162.34,162.42,162.06,162.19,9017.99
1746767700000,162.19,162.82,162.1,162.67,35694.51
1746768000000,162.67,162.79,162.42,162.42,14102.19
1746768300000,162.42,162.65,162.27,162.61,14818.41
1746768600000,162.6,162.75,162.28,162.54,14359.25
1746768900000,162.54,162.76,162.48,162.63,10869.28
1746769200000,162.63,162.69,162.42,162.68,6570.05
1746769500000,162.67,162.76,162.47,162.59,7898.71
1746769800000,162.59,162.69,162.35,162.67,13516.1
1746770100000,162.68,162.84,162.48,162.84,15420.9
1746770400000,162.83,162.99,162.56,162.71,26705.43
1746770700000,162.71,162.82,162.56,162.57,7740.51
1746771000000,162.57,162.78,162.43,162.48,27471.46
1746771300000,162.49,163.36,162.47,163.17,43854.62
1746771600000,163.16,163.37,163.12,163.25,31632.83
1746771900000,163.25,163.56,162.86,163.01,50544.83
1746772200000,163.0,163.64,162.98,163.28,59034.61
1746772500000,163.27,163.47,163.14,163.16,22245.77
1746772800000,163.16,163.57,163.05,163.52,16784.7
1746773100000,163.52,163.77,163.26,163.72,21061.6
1746773400000,163.73,164.22,163.7,163.96,62143.91
1746773700000,163.96,164.27,163.91,164.2,19462.66
1746774000000,164.2,164.72,163.99,164.72,80047.22
1746774300000,164.72,164.9,164.53,164.68,67715.62
1746774600000,164.68,164.77,164.38,164.6,59753.17
1746774900000,164.6,165.62,164.26,165.05,115511.86
1746775200000,165.06,165.65,164.55,165.35,73271.67
1746775500000,165.34,165.39,164.63,165.05,85741.72
1746775800000,165.05,165.1,164.4,164.73,57438.5
1746776100000,164.73,165.06,164.66,164.92,33631.81
1746776400000,164.92,166.57,164.76,165.61,199515.29
1746776700000,165.61,167.08,165.4,166.53,146935.26
1746777000000,166.53,166.73,165.0,165.46,173699.03
1746777300000,165.45,165.49,164.72,165.03,91053.86
1746777600000,165.03,165.47,164.79,165.34,70690.93
1746777900000,165.34,166.37,165.24,166.29,58997.98
1746778200000,166.29,167.24,165.74,166.3,163816.64
1746778500000,166.3,166.56,166.14,166.51,60212.89
1746778800000,166.52,167.77,166.5,167.71,98544.54
1746779100000,167.72,169.02,167.55,168.1,216407.34
1746779400000,168.1,169.91,167.96,169.51,231960.76
1746779700000,169.5,169.73,167.63,167.68,198587.25
1746780000000,167.68,168.03,164.64,165.29,467696.23
1746780300000,165.3,167.46,165.22,166.81,146009.17
1746780600000,166.82,167.1,166.44,166.46,51457.19
1746780900000,166.46,166.55,165.78,166.32,58877.25
1746781200000,166.32,167.39,166.15,167.32,43661.02
1746781500000,167.33,167.91,166.13,166.14,131892.82
1746781800000,166.15,166.4,164.95,165.61,128660.8
1746782100000,165.62,166.04,164.84,165.91,136595.39
1746782400000,165.9,166.23,165.4,165.76,41253.67
1746782700000,165.76,165.83,164.22,164.75,113680.67
1746783000000,164.75,166.0,164.68,165.92,75826.27
1746783300000,165.93,166.15,165.37,166.01,33159.44
1746783600000,166.01,166.2,165.55,165.74,19035.22
1746783900000,165.75,166.2,165.68,165.74,30223.18
1746784200000,165.75,165.92,165.28,165.85,23343.32
1746784500000,165.86,166.51,165.86,166.4,42047.5
1746784800000,166.41,166.8,166.1,166.49,32870.5
1746785100000,166.5,167.84,166.34,167.49,87656.89
1746785400000,167.49,168.67,167.46,168.39,111409.45
1746785700000,168.39,168.5,167.6,167.6,43910.82
1746786000000,167.6,167.63,166.97,167.53,67113.46
1746786300000,167.54,167.7,167.17,167.58,26888.49
1746786600000,167.58,167.87,167.21,167.43,24244.22
1746786900000,167.43,168.49,167.25,168.25,32160.42
1746787200000,168.25,169.18,168.23,169.07,71597.4
1746787500000,169.06,170.41,169.03,170.17,174588.45
1746787800000,170.16,171.65,169.96,171.62,159504.64
1746788100000,171.62,174.69,171.52,173.97,718449.55
1746788400000,173.96,174.28,172.89,172.99,257267.04
1746788700000,172.99,174.81,172.48,174.62,149334.49
1746789000000,174.61,174.95,173.23,173.57,158386.78
1746789300000,173.57,175.22,173.46,174.73,164124.88
1746789600000,174.72,176.16,174.7,176.01,199919.49
1746789900000,176.01,176.19,171.17,172.36,446949.9
1746790200000,172.35,173.48,171.95,173.13,124486.44
1746790500000,173.13,173.47,172.32,173.42,72659.28
1746790800000,173.43,174.64,173.05,174.31,77458.0
1746791100000,174.31,174.66,173.57,173.6,57971.24
1746791400000,173.6,173.65,172.65,172.81,54228.95
1746791700000,172.8,173.16,172.07,172.29,72775.97
1746792000000,172.29,172.4,170.52,170.76,257225.06
1746792300000,170.76,171.53,170.04,170.38,119345.27
1746792600000,170.37,170.92,169.49,170.67,109293.74
1746792900000,170.67,171.4,170.25,171.32,54687.09
1746793200000,171.33,171.85,171.17,171.83,54483.99
1746793500000,171.83,171.92,171.26,171.71,34783.74
1746793800000,171.71,172.72,171.5,172.72,74102.1
1746794100000,172.71,172.74,171.84,171.96,58777.01
1746794400000,171.96,172.31,171.76,171.99,20393.87
1746794700000,172.0,172.36,171.79,172.2,20933.77
1746795000000,172.19,172.48,171.9,172.23,41666.88
1746795300000,172.25,172.59,171.85,172.42,34374.99
1746795600000,172.42,172.85,172.26,172.66,32624.47
1746795900000,172.66,172.75,172.08,172.19,32184.67
1746796200000,172.2,172.4,171.95,172.05,24402.8
1746796500000,172.06,172.3,171.4,171.53,50531.67
1746796800000,171.53,171.56,171.21,171.32,34990.38
1746797100000,171.32,171.8,171.23,171.66,22013.18
1746797400000,171.65,172.34,170.8,172.19,63096.28
1746797700000,172.19,172.46,171.56,171.94,46069.72
1746798000000,171.94,172.4,171.52,172.13,32457.9
1746798300000,172.13,173.37,171.95,173.3,67994.97
1746798600000,173.3,173.33,172.44,173.05,63847.95
1746798900000,173.04,173.08,172.52,172.61,37313.83
1746799200000,172.61,172.62,171.3,171.55,85775.71
1746799500000,171.55,171.7,170.91,171.02,115686.12
1746799800000,171.03,171.67,170.91,171.66,33156.31
1746800100000,171.67,171.78,170.5,170.53,50956.36
1746800400000,170.52,170.63,169.66,169.84,177503.25
1746800700000,169.85,169.85,168.58,168.68,178182.11
1746801000000,168.68,169.85,168.53,169.65,85084.22
1746801300000,169.65,169.8,167.34,167.95,220558.64
1746801600000,167.95,169.1,167.65,169.07,95059.96
1746801900000,169.07,169.23,167.65,168.57,81181.09
1746802200000,168.57,169.24,168.48,168.84,45466.46
1746802500000,168.84,169.43,168.69,169.25,39131.37
1746802800000,169.26,169.47,168.75,168.99,47288.4
1746803100000,169.0,169.66,168.98,169.39,23919.51
1746803400000,169.39,170.15,169.25,170.05,48151.15
1746803700000,170.04,170.33,169.9,170.05,32264.77
1746804000000,170.05,170.09,168.5,168.76,50083.2
1746804300000,168.76,169.44,168.51,169.32,50066.75
1746804600000,169.31,169.54,168.6,169.36,28617.61
1746804900000,169.36,170.02,169.26,169.54,30551.98
1746805200000,169.54,169.79,168.95,169.74,22511.36
1746805500000,169.75,170.0,169.18,169.68,47251.53
1746805800000,169.69,171.69,169.68,170.87,118015.97
1746806100000,170.87,171.19,170.6,170.71,30004.01
1746806400000,170.71,170.88,169.48,169.51,39812.66
1746806700000,169.52,169.65,168.53,168.76,90399.6
1746807000000,168.76,169.86,168.76,169.7,47884.26
1746807300000,169.71,170.15,169.33,170.08,54444.38
1746807600000,170.09,170.73,169.78,170.61,35430.85
1746807900000,170.61,170.66,169.96,170.01,26573.57
1746808200000,170.01,170.37,169.89,170.09,26314.23
1746808500000,170.09,170.76,169.98,170.02,28639.52
1746808800000,170.03,170.43,169.96,170.16,21692.77
1746809100000,170.16,170.52,169.55,169.64,24720.5
1746809400000,169.64,169.78,169.04,169.41,41229.15
1746809700000,169.41,169.58,168.68,169.03,64029.95
1746810000000,169.03,169.75,168.66,169.63,34794.24
1746810300000,169.63,170.8,169.5,170.57,39210.92
1746810600000,170.58,170.88,170.43,170.49,48795.62
1746810900000,170.5,171.63,170.48,171.56,62679.89
1746811200000,171.56,171.82,171.2,171.5,60995.09
1746811500000,171.5,171.98,171.29,171.97,34326.66
1746811800000,171.96,172.09,171.47,171.67,32080.73
1746812100000,171.67,172.0,171.28,171.33,26071.8
1746812400000,171.32,171.61,171.18,171.35,21227.05
1746812700000,171.35,172.08,171.35,171.72,26550.03
1746813000000,171.73,171.94,171.48,171.72,19025.12
1746813300000,171.72,171.95,171.56,171.94,26080.32
1746813600000,171.93,172.0,171.24,171.28,31439.6
1746813900000,171.29,171.88,171.29,171.65,9209.41
1746814200000,171.64,171.86,171.57,171.69,9420.07
1746814500000,171.68,171.98,171.23,171.98,18372.29
1746814800000,171.98,172.24,171.43,171.66,28627.53
1746815100000,171.66,171.96,171.66,171.76,10296.28
1746815400000,171.77,172.17,171.71,172.05,20469.39
1746815700000,172.05,172.14,171.75,171.87,11098.27
1746816000000,171.88,171.99,171.8,171.85,9705.1
1746816300000,171.86,172.47,171.78,172.21,16034.02
1746816600000,172.21,172.37,171.83,171.98,9961.64
1746816900000,171.99,172.13,171.67,171.71,23154.87
1746817200000,171.72,172.2,171.72,172.19,9537.29
1746817500000,172.19,172.59,172.12,172.33,20085.9
1746817800000,172.34,172.52,171.6,171.68,29482.71
1746818100000,171.68,171.69,171.01,171.22,30195.51
1746818400000,171.22,171.43,170.65,170.99,70304.69
1746818700000,170.99,171.49,170.99,171.49,15399.63
1746819000000,171.5,171.74,171.09,171.56,22404.84
1746819300000,171.56,171.6,171.25,171.52,16801.51
1746819600000,171.52,171.75,171.46,171.58,4559.07
1746819900000,171.58,171.63,171.2,171.36,7382.06
1746820200000,171.36,171.91,171.15,171.82,14541.3
1746820500000,171.82,171.87,171.55,171.87,7045.81
1746820800000,171.88,171.93,171.51,171.9,15448.32
1746821100000,171.91,172.01,171.65,172.0,18242.71
1746821400000,172.0,172.36,171.91,172.01,31991.79
1746821700000,172.01,172.42,171.96,172.31,11338.0
1746822000000,172.32,172.49,172.18,172.33,12114.81
1746822300000,172.33,172.55,172.23,172.52,13218.19
1746822600000,172.53,172.62,172.2,172.33,7330.6
1746822900000,172.33,172.33,172.01,172.24,4468.33
1746823200000,172.23,172.5,172.15,172.5,3358.32
1746823500000,172.51,172.54,172.14,172.45,6106.46
1746823800000,172.44,172.84,172.44,172.8,11559.88
1746824100000,172.81,172.99,172.67,172.96,25473.67
1746824400000,172.97,173.03,172.75,172.8,9472.75
1746824700000,172.81,172.89,172.65,172.78,9464.04
1746825000000,172.78,172.82,172.25,172.32,18836.32
1746825300000,172.32,172.63,171.77,171.81,21930.16
1746825600000,171.82,171.87,171.1,171.11,39286.24
1746825900000,171.12,171.99,171.12,171.84,38928.17
1746826200000,171.85,172.49,171.81,172.44,15403.65
1746826500000,172.45,172.65,172.15,172.24,11836.44
1746826800000,172.24,172.42,171.75,171.8,22850.08
1746827100000,171.81,172.01,171.67,171.77,8099.05
1746827400000,171.78,172.22,171.78,172.21,6694.94
1746827700000,172.22,172.7,172.21,172.63,9387.16
1746828000000,172.63,172.96,172.49,172.62,17951.11
1746828300000,172.61,172.69,172.3,172.31,6351.75
1746828600000,172.3,172.39,172.07,172.14,4319.37
1746828900000,172.15,172.54,172.05,172.53,15124.03
1746829200000,172.53,172.88,172.53,172.67,10992.33
1746829500000,172.67,173.28,172.66,173.16,15374.61
1746829800000,173.17,173.3,172.88,172.97,8865.98
1746830100000,172.97,173.08,172.76,172.88,4022.6
1746830400000,172.88,173.12,172.62,173.04,5752.53
1746830700000,173.03,173.58,172.96,172.96,19840.51
1746831000000,172.96,173.21,172.91,173.02,6424.94
1746831300000,173.02,173.29,172.98,173.29,5759.66
1746831600000,173.3,173.83,173.22,173.28,39605.5
1746831900000,173.27,173.33,173.0,173.06,8869.77
1746832200000,173.07,173.43,173.07,173.28,7720.47
1746832500000,173.27,173.36,172.99,172.99,13893.49
1746832800000,173.0,173.15,172.92,173.04,11600.82
1746833100000,173.03,173.44,172.82,173.05,20906.15
1746833400000,173.05,173.36,172.98,173.13,14966.73
1746833700000,173.13,173.2,172.34,172.51,21406.01
1746834000000,172.5,172.54,172.3,172.43,13714.18
1746834300000,172.44,172.69,172.39,172.54,6731.17
1746834600000,172.55,172.68,172.44,172.68,4571.89
1746834900000,172.68,172.9,172.67,172.74,6077.7
1746835200000,172.75,173.47,172.72,173.47,17374.03
1746835500000,173.46,174.32,173.39,174.21,53375.67
1746835800000,174.21,174.47,173.76,174.12,43999.37
1746836100000,174.12,175.17,174.06,175.02,47290.96
1746836400000,175.03,175.03,173.84,173.92,55650.14
1746836700000,173.92,174.03,173.12,173.12,34444.33
1746837000000,173.13,173.23,171.84,172.01,80493.17
1746837300000,172.0,172.48,171.87,171.96,28307.59
1746837600000,171.96,172.22,171.81,171.97,31535.73
1746837900000,171.98,171.98,171.02,171.58,58194.0
1746838200000,171.58,171.84,171.01,171.05,23277.97
1746838500000,171.06,171.32,170.63,171.32,70143.95
1746838800000,171.32,171.76,171.23,171.7,19230.14
1746839100000,171.71,171.87,171.25,171.63,22980.17
1746839400000,171.63,171.84,171.34,171.34,22153.56
1746839700000,171.34,171.96,171.3,171.9,17227.33
1746840000000,171.89,172.07,171.81,171.94,19116.98
1746840300000,171.94,172.12,171.83,172.06,8526.93
1746840600000,172.06,172.38,171.89,172.35,21134.81
1746840900000,172.35,172.43,172.18,172.25,13095.86
1746841200000,172.25,172.51,172.12,172.15,21728.2
1746841500000,172.16,172.48,171.51,171.64,17611.87
1746841800000,171.63,171.67,171.17,171.63,18795.88
1746842100000,171.63,171.9,171.62,171.65,21681.92
1746842400000,171.66,172.0,171.51,171.63,45665.55
1746842700000,171.62,171.97,171.61,171.91,26814.57
1746843000000,171.91,172.1,171.89,172.03,27124.64
1746843300000,172.02,172.18,171.23,171.5,45315.07
1746843600000,171.51,171.86,171.5,171.61,10683.6
1746843900000,171.6,172.1,171.51,171.93,25938.32
1746844200000,171.94,172.25,171.57,172.23,47075.51
1746844500000,172.22,172.5,172.04,172.2,25486.43
1746844800000,172.22,172.44,172.11,172.28,10685.89
1746845100000,172.29,172.66,172.26,172.51,15832.5
1746845400000,172.51,172.51,172.1,172.27,9778.05
1746845700000,172.28,172.4,171.97,172.07,14851.49
1746846000000,172.07,172.1,171.66,171.66,16946.76
1746846300000,171.66,171.79,171.5,171.78,17498.72
1746846600000,171.78,171.93,171.72,171.79,5623.05
1746846900000,171.8,171.96,171.74,171.83,4031.67
1746847200000,171.82,172.0,171.55,171.96,6734.35
1746847500000,171.96,172.07,171.83,171.87,9353.37
1746847800000,171.88,171.99,171.7,171.71,6111.84
1746848100000,171.7,171.78,171.28,171.28,14530.65
1746848400000,171.28,171.59,171.06,171.59,20017.03
1746848700000,171.58,171.75,171.36,171.39,8400.94
1746849000000,171.39,171.71,171.31,171.42,18725.37
1746849300000,171.43,171.75,171.43,171.57,8205.6
1746849600000,171.56,171.57,171.13,171.23,12777.76
1746849900000,171.23,171.36,170.28,170.41,89694.63
1746850200000,170.41,170.6,170.14,170.53,59661.35
1746850500000,170.53,170.9,170.18,170.66,32634.79
1746850800000,170.65,170.85,170.56,170.71,13828.23
1746851100000,170.71,170.87,170.43,170.44,19630.31
1746851400000,170.44,170.6,170.11,170.52,20811.01
1746851700000,170.53,170.68,170.21,170.31,9842.44
1746852000000,170.3,170.69,170.25,170.69,7314.91
1746852300000,170.68,170.92,170.54,170.84,6571.15
1746852600000,170.83,170.95,170.73,170.84,9029.43
1746852900000,170.83,170.85,170.5,170.81,5012.72
1746853200000,170.81,170.98,170.73,170.75,16819.73
1746853500000,170.76,170.76,170.5,170.58,9791.29
1746853800000,170.59,170.62,170.19,170.39,32684.07
1746854100000,170.39,170.63,170.15,170.33,37625.51
1746854400000,170.33,170.62,170.15,170.19,13871.95
1746854700000,170.18,170.47,170.12,170.31,12770.29
1746855000000,170.32,170.42,169.58,170.16,40815.72
1746855300000,170.16,170.58,170.14,170.56,18247.61
1746855600000,170.57,170.77,170.55,170.72,11792.09
1746855900000,170.71,170.82,170.59,170.82,6376.1
1746856200000,170.83,171.17,170.73,171.09,43813.51
1746856500000,171.1,171.25,170.92,171.12,46325.71
1746856800000,171.12,171.66,171.08,171.64,43090.76
1746857100000,171.65,172.0,171.51,171.91,38065.93
1746857400000,171.91,171.91,171.5,171.61,36456.37
1746857700000,171.6,172.35,171.54,172.06,45325.53
1746858000000,172.05,172.21,171.73,171.81,31122.58
1746858300000,171.81,172.22,171.81,172.09,23847.19
1746858600000,172.09,172.22,171.69,171.83,31773.69
1746858900000,171.83,172.14,171.69,171.79,13744.73
1746859200000,171.78,171.91,171.34,171.4,26339.31
1746859500000,171.41,171.65,171.02,171.2,21689.84
1746859800000,171.21,171.49,171.13,171.44,12459.13
1746860100000,171.45,172.06,171.43,172.05,17378.24
1746860400000,172.05,172.1,171.68,171.82,37829.74
1746860700000,171.82,172.25,171.81,172.17,26183.69
1746861000000,172.17,172.23,171.67,171.77,19693.14
1746861300000,171.77,171.92,171.58,171.86,16034.8
1746861600000,171.87,171.92,171.38,171.39,23487.38
1746861900000,171.38,171.42,171.13,171.4,13886.07
1746862200000,171.39,171.69,171.25,171.69,16191.82
1746862500000,171.69,171.77,171.31,171.56,10055.59
1746862800000,171.56,171.59,171.35,171.4,7519.34
1746863100000,171.4,171.49,171.27,171.47,12337.95
1746863400000,171.48,171.89,171.32,171.84,37817.67
1746863700000,171.84,172.52,171.8,172.27,82659.4
1746864000000,172.28,172.78,172.15,172.57,45845.69
1746864300000,172.57,173.27,172.52,172.71,84038.91
1746864600000,172.71,172.81,172.28,172.33,49737.42
1746864900000,172.34,172.61,171.97,172.31,32146.32
1746865200000,172.3,172.91,172.16,172.8,29430.56
1746865500000,172.8,173.09,172.64,173.06,36250.42
1746865800000,173.06,173.19,172.64,172.83,44761.26
1746866100000,172.82,173.38,172.68,173.01,30733.79
1746866400000,173.01,173.01,172.72,172.89,16661.36
1746866700000,172.9,172.96,172.31,172.32,28686.3
1746867000000,172.32,172.33,171.05,171.72,130043.9
1746867300000,171.72,171.88,171.2,171.56,28953.49
1746867600000,171.56,171.6,170.36,170.82,104949.88
1746867900000,170.83,171.24,170.59,170.82,87718.55
1746868200000,170.81,170.89,170.45,170.74,84822.85
1746868500000,170.74,171.07,170.56,171.06,23849.26
1746868800000,171.07,171.59,171.04,171.57,51446.05
1746869100000,171.57,171.68,171.2,171.35,86297.6
1746869400000,171.35,171.41,171.0,171.19,24476.46
1746869700000,171.19,171.82,171.16,171.74,37380.55
1746870000000,171.74,171.98,171.29,171.35,30811.47
1746870300000,171.35,171.89,171.34,171.68,16131.54
1746870600000,171.68,171.84,171.58,171.67,10344.01
1746870900000,171.67,171.83,171.47,171.62,9966.87
